task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_condition,donor_label,relation,source_h,consumer_decoder_block,config,component,effect_type,value,residual_reference
9,task_009,paraphrase_test,paraphrase,0,canonical_impl,1,opposite_cross_wording,20,20,H20_QKV_control_necessity_loss,QKV,control_necessity_loss,0.015932857990264893,0.04174560308456421
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,-0.007263660430908203,
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,18,18,H18_QKV_control_necessity_loss,QKV,control_necessity_loss,-0.014231085777282715,0.06845629215240479
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.04810744524002075,
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,19,19,H19_QKV_control_necessity_loss,QKV,control_necessity_loss,0.05808895826339722,0.07954323291778564
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.08816343545913696,
9,task_009,paraphrase_impl,paraphrase,1,canonical_test,0,opposite_cross_wording,20,20,H20_QKV_control_necessity_loss,QKV,control_necessity_loss,0.023405492305755615,0.09081876277923584
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_residual,RESIDUAL,residual_reference,0.05405724048614502,
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_Q_sufficiency,Q,sufficiency,-0.0105476975440979,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_Q_necessity_loss,Q,necessity_loss,-0.001590132713317871,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_K_sufficiency,K,sufficiency,0.005815684795379639,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_K_necessity_loss,K,necessity_loss,1.8656253814697266e-05,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_V_sufficiency,V,sufficiency,0.02881854772567749,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_V_necessity_loss,V,necessity_loss,0.029767394065856934,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_KV_sufficiency,KV,sufficiency,0.033581316471099854,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_KV_necessity_loss,KV,necessity_loss,0.028250813484191895,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_QKV_sufficiency,QKV,sufficiency,0.03213423490524292,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,18,18,H18_QKV_necessity_loss,QKV,necessity_loss,0.020865023136138916,0.05405724048614502
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_residual,RESIDUAL,residual_reference,0.029156148433685303,
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_Q_sufficiency,Q,sufficiency,-0.018105626106262207,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_Q_necessity_loss,Q,necessity_loss,-0.010199427604675293,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_K_sufficiency,K,sufficiency,0.004394650459289551,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_K_necessity_loss,K,necessity_loss,0.01202857494354248,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_V_sufficiency,V,sufficiency,0.016184210777282715,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_V_necessity_loss,V,necessity_loss,0.011879205703735352,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_KV_sufficiency,KV,sufficiency,0.020562410354614258,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_KV_necessity_loss,KV,necessity_loss,0.017802178859710693,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_QKV_sufficiency,QKV,sufficiency,0.0011147260665893555,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,19,19,H19_QKV_necessity_loss,QKV,necessity_loss,0.004480957984924316,0.029156148433685303
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_residual,RESIDUAL,residual_reference,0.016795039176940918,
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_Q_sufficiency,Q,sufficiency,0.005525708198547363,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_Q_necessity_loss,Q,necessity_loss,-0.0003720521926879883,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_K_sufficiency,K,sufficiency,0.004577994346618652,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_K_necessity_loss,K,necessity_loss,0.0058754682540893555,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_V_sufficiency,V,sufficiency,0.02591317892074585,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_V_necessity_loss,V,necessity_loss,0.02904146909713745,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_KV_sufficiency,KV,sufficiency,0.02460092306137085,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_KV_necessity_loss,KV,necessity_loss,0.034103333950042725,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_QKV_sufficiency,QKV,sufficiency,0.03362536430358887,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,20,20,H20_QKV_necessity_loss,QKV,necessity_loss,0.02908116579055786,0.016795039176940918
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,-1,-1,chain_KV_sufficiency,KV,chain_sufficiency,0.0775676965713501,
10,task_010,canonical_test,canonical,0,canonical_impl,1,opposite_same_wording,-1,-1,chain_QKV_sufficiency,QKV,chain_sufficiency,0.07904815673828125,
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_residual,RESIDUAL,residual_reference,0.05483579635620117,
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_Q_sufficiency,Q,sufficiency,7.140636444091797e-05,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_Q_necessity_loss,Q,necessity_loss,-0.008921444416046143,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_K_sufficiency,K,sufficiency,1.3649463653564453e-05,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_K_necessity_loss,K,necessity_loss,-0.007392585277557373,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_V_sufficiency,V,sufficiency,0.027054667472839355,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_V_necessity_loss,V,necessity_loss,0.013356804847717285,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_KV_sufficiency,KV,sufficiency,0.028410792350769043,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_KV_necessity_loss,KV,necessity_loss,0.015017509460449219,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_QKV_sufficiency,QKV,sufficiency,0.018324553966522217,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,18,18,H18_QKV_necessity_loss,QKV,necessity_loss,0.015047669410705566,0.05483579635620117
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_residual,RESIDUAL,residual_reference,0.03703063726425171,
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_Q_sufficiency,Q,sufficiency,-0.008824944496154785,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_Q_necessity_loss,Q,necessity_loss,0.002608060836791992,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_K_sufficiency,K,sufficiency,-0.003174901008605957,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_K_necessity_loss,K,necessity_loss,0.020632922649383545,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_V_sufficiency,V,sufficiency,0.011999785900115967,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_V_necessity_loss,V,necessity_loss,0.0151100754737854,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_KV_sufficiency,KV,sufficiency,0.010524570941925049,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_KV_necessity_loss,KV,necessity_loss,0.020667314529418945,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_QKV_sufficiency,QKV,sufficiency,0.016050517559051514,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,19,19,H19_QKV_necessity_loss,QKV,necessity_loss,0.02215629816055298,0.03703063726425171
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_residual,RESIDUAL,residual_reference,0.01918971538543701,
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_Q_sufficiency,Q,sufficiency,-0.0017470121383666992,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_Q_necessity_loss,Q,necessity_loss,0.011906564235687256,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_K_sufficiency,K,sufficiency,-0.004411935806274414,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_K_necessity_loss,K,necessity_loss,0.004456281661987305,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_V_sufficiency,V,sufficiency,0.028286755084991455,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_V_necessity_loss,V,necessity_loss,0.035537004470825195,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_KV_sufficiency,KV,sufficiency,0.03156745433807373,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_KV_necessity_loss,KV,necessity_loss,0.03257739543914795,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_QKV_sufficiency,QKV,sufficiency,0.0411648154258728,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,20,20,H20_QKV_necessity_loss,QKV,necessity_loss,0.036977410316467285,0.01918971538543701
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,-1,-1,chain_KV_sufficiency,KV,chain_sufficiency,0.06572133302688599,
10,task_010,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,-1,-1,chain_QKV_sufficiency,QKV,chain_sufficiency,0.06215691566467285,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_residual,RESIDUAL,residual_reference,0.02956843376159668,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_Q_sufficiency,Q,sufficiency,0.0015139579772949219,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_Q_necessity_loss,Q,necessity_loss,0.01006239652633667,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_K_sufficiency,K,sufficiency,-0.0012649297714233398,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_K_necessity_loss,K,necessity_loss,-0.0033122897148132324,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_V_sufficiency,V,sufficiency,-0.0051111578941345215,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_V_necessity_loss,V,necessity_loss,0.003431856632232666,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_KV_sufficiency,KV,sufficiency,-0.006830990314483643,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_KV_necessity_loss,KV,necessity_loss,0.0018404722213745117,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_QKV_sufficiency,QKV,sufficiency,0.002248227596282959,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,18,18,H18_QKV_necessity_loss,QKV,necessity_loss,0.0034124255180358887,0.02956843376159668
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_residual,RESIDUAL,residual_reference,0.019484400749206543,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_Q_sufficiency,Q,sufficiency,0.005614042282104492,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_Q_necessity_loss,Q,necessity_loss,-0.006343960762023926,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_K_sufficiency,K,sufficiency,0.0026018619537353516,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_K_necessity_loss,K,necessity_loss,-0.016631484031677246,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_V_sufficiency,V,sufficiency,0.020774364471435547,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_V_necessity_loss,V,necessity_loss,0.011667311191558838,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_KV_sufficiency,KV,sufficiency,0.014757335186004639,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_KV_necessity_loss,KV,necessity_loss,0.008765995502471924,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_QKV_sufficiency,QKV,sufficiency,0.009915590286254883,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,19,19,H19_QKV_necessity_loss,QKV,necessity_loss,0.002276003360748291,0.019484400749206543
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_residual,RESIDUAL,residual_reference,0.06183737516403198,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_Q_sufficiency,Q,sufficiency,-0.005137979984283447,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_Q_necessity_loss,Q,necessity_loss,0.00636601448059082,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_K_sufficiency,K,sufficiency,0.0018734335899353027,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_K_necessity_loss,K,necessity_loss,0.021277010440826416,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_V_sufficiency,V,sufficiency,0.05401510000228882,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_V_necessity_loss,V,necessity_loss,0.06885510683059692,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_KV_sufficiency,KV,sufficiency,0.056040942668914795,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_KV_necessity_loss,KV,necessity_loss,0.07178628444671631,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_QKV_sufficiency,QKV,sufficiency,0.06542766094207764,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,20,20,H20_QKV_necessity_loss,QKV,necessity_loss,0.06671345233917236,0.06183737516403198
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,-1,-1,chain_KV_sufficiency,KV,chain_sufficiency,0.06466031074523926,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,-1,-1,chain_QKV_sufficiency,QKV,chain_sufficiency,0.05725127458572388,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_residual,RESIDUAL,residual_reference,0.036144375801086426,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_Q_sufficiency,Q,sufficiency,0.005878150463104248,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_Q_necessity_loss,Q,necessity_loss,0.0017014741897583008,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_K_sufficiency,K,sufficiency,0.004281282424926758,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_K_necessity_loss,K,necessity_loss,-0.007272064685821533,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_V_sufficiency,V,sufficiency,0.005423128604888916,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_V_necessity_loss,V,necessity_loss,0.0025258660316467285,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_KV_sufficiency,KV,sufficiency,0.011091828346252441,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_KV_necessity_loss,KV,necessity_loss,0.005281627178192139,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_QKV_sufficiency,QKV,sufficiency,0.009668350219726562,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,18,18,H18_QKV_necessity_loss,QKV,necessity_loss,0.0110093355178833,0.036144375801086426
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_residual,RESIDUAL,residual_reference,0.03194481134414673,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_Q_sufficiency,Q,sufficiency,0.01617133617401123,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_Q_necessity_loss,Q,necessity_loss,0.01915574073791504,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_K_sufficiency,K,sufficiency,-0.00013238191604614258,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_K_necessity_loss,K,necessity_loss,0.002984166145324707,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_V_sufficiency,V,sufficiency,0.014783620834350586,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_V_necessity_loss,V,necessity_loss,0.01971524953842163,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_KV_sufficiency,KV,sufficiency,0.01324528455734253,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_KV_necessity_loss,KV,necessity_loss,0.01761794090270996,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_QKV_sufficiency,QKV,sufficiency,0.03111368417739868,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,19,19,H19_QKV_necessity_loss,QKV,necessity_loss,0.029749274253845215,0.03194481134414673
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_residual,RESIDUAL,residual_reference,0.05755704641342163,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_Q_sufficiency,Q,sufficiency,-0.00393223762512207,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_Q_necessity_loss,Q,necessity_loss,0.002009153366088867,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_K_sufficiency,K,sufficiency,0.012035667896270752,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_K_necessity_loss,K,necessity_loss,0.008950531482696533,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_V_sufficiency,V,sufficiency,0.06646615266799927,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_V_necessity_loss,V,necessity_loss,0.06928461790084839,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_KV_sufficiency,KV,sufficiency,0.07060116529464722,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_KV_necessity_loss,KV,necessity_loss,0.06314349174499512,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_QKV_sufficiency,QKV,sufficiency,0.07256835699081421,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,20,20,H20_QKV_necessity_loss,QKV,necessity_loss,0.06506723165512085,0.05755704641342163
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,-1,-1,chain_KV_sufficiency,KV,chain_sufficiency,0.06817358732223511,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,-1,-1,chain_QKV_sufficiency,QKV,chain_sufficiency,0.06692779064178467,
10,task_010,canonical_test,canonical,0,canonical_test,0,self,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_test,canonical,0,canonical_test,0,self,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_test,canonical,0,canonical_test,0,self,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_impl,canonical,1,canonical_impl,1,self,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_impl,canonical,1,canonical_impl,1,self,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_impl,canonical,1,canonical_impl,1,self,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_test,0,self,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_test,0,self,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_test,paraphrase,0,paraphrase_test,0,self,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_impl,1,self,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_impl,1,self,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,paraphrase_impl,paraphrase,1,paraphrase_impl,1,self,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.0,
10,task_010,canonical_test,canonical,0,paraphrase_test,0,same_state_cross_wording,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,-0.03096085786819458,
10,task_010,canonical_test,canonical,0,paraphrase_test,0,same_state_cross_wording,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,-0.0028249621391296387,
10,task_010,canonical_test,canonical,0,paraphrase_test,0,same_state_cross_wording,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,-0.005091369152069092,
10,task_010,canonical_impl,canonical,1,paraphrase_impl,1,same_state_cross_wording,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.02777343988418579,
10,task_010,canonical_impl,canonical,1,paraphrase_impl,1,same_state_cross_wording,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.03205496072769165,
10,task_010,canonical_impl,canonical,1,paraphrase_impl,1,same_state_cross_wording,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,0.037515223026275635,
10,task_010,paraphrase_test,paraphrase,0,canonical_test,0,same_state_cross_wording,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,0.030416786670684814,
10,task_010,paraphrase_test,paraphrase,0,canonical_test,0,same_state_cross_wording,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,0.012244224548339844,
10,task_010,paraphrase_test,paraphrase,0,canonical_test,0,same_state_cross_wording,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,-0.0058509111404418945,
10,task_010,paraphrase_impl,paraphrase,1,canonical_impl,1,same_state_cross_wording,18,18,H18_QKV_control_sufficiency,QKV,control_sufficiency,-0.03111708164215088,
10,task_010,paraphrase_impl,paraphrase,1,canonical_impl,1,same_state_cross_wording,19,19,H19_QKV_control_sufficiency,QKV,control_sufficiency,-0.05669093132019043,
10,task_010,paraphrase_impl,paraphrase,1,canonical_impl,1,same_state_cross_wording,20,20,H20_QKV_control_sufficiency,QKV,control_sufficiency,-0.027263522148132324,
