task_idx,task_id,recipient_condition,recipient_wording,recipient_label,donor_condition,donor_label,relation,config,family,effect_type,heads,bin_index,value,full_reference
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin1_sufficiency,head_position,sufficiency,3,1,0.0007025003433227539,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin1_necessity_loss,head_position,necessity_loss,3,1,0.0004978179931640625,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin2_allheads_sufficiency,position,sufficiency,all,2,-0.0018759965896606445,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin2_allheads_necessity_loss,position,necessity_loss,all,2,-0.0006015300750732422,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin2_sufficiency,head_position,sufficiency,0,2,0.002425670623779297,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin2_necessity_loss,head_position,necessity_loss,0,2,0.0008884668350219727,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin2_sufficiency,head_position,sufficiency,1,2,0.0024254322052001953,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin2_necessity_loss,head_position,necessity_loss,1,2,-2.968311309814453e-05,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin2_sufficiency,head_position,sufficiency,2,2,0.0007017850875854492,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin2_necessity_loss,head_position,necessity_loss,2,2,0.0004328489303588867,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin2_sufficiency,head_position,sufficiency,3,2,0.0006164312362670898,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin2_necessity_loss,head_position,necessity_loss,3,2,-0.00012874603271484375,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin3_allheads_sufficiency,position,sufficiency,all,3,0.0039272308349609375,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin3_allheads_necessity_loss,position,necessity_loss,all,3,0.00215756893157959,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin3_sufficiency,head_position,sufficiency,0,3,0.00022590160369873047,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin3_necessity_loss,head_position,necessity_loss,0,3,0.0007454156875610352,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin3_sufficiency,head_position,sufficiency,1,3,0.0024756193161010742,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin3_necessity_loss,head_position,necessity_loss,1,3,0.0012367963790893555,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin3_sufficiency,head_position,sufficiency,2,3,-0.0002968311309814453,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin3_necessity_loss,head_position,necessity_loss,2,3,0.0006450414657592773,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin3_sufficiency,head_position,sufficiency,3,3,-0.0006431341171264648,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin3_necessity_loss,head_position,necessity_loss,3,3,0.0019490718841552734,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin4_allheads_sufficiency,position,sufficiency,all,4,-0.0012238025665283203,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin4_allheads_necessity_loss,position,necessity_loss,all,4,0.0003293752670288086,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin4_sufficiency,head_position,sufficiency,0,4,0.0006519556045532227,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin4_necessity_loss,head_position,necessity_loss,0,4,0.0010722875595092773,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin4_sufficiency,head_position,sufficiency,1,4,0.0009955167770385742,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin4_necessity_loss,head_position,necessity_loss,1,4,0.000502467155456543,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin4_sufficiency,head_position,sufficiency,2,4,-0.007813215255737305,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin4_necessity_loss,head_position,necessity_loss,2,4,-0.0010259151458740234,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin4_sufficiency,head_position,sufficiency,3,4,-0.00653231143951416,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin4_necessity_loss,head_position,necessity_loss,3,4,0.00042879581451416016,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin5_allheads_sufficiency,position,sufficiency,all,5,0.04471015930175781,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,bin5_allheads_necessity_loss,position,necessity_loss,all,5,0.03979766368865967,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin5_sufficiency,head_position,sufficiency,0,5,0.045844316482543945,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head0_bin5_necessity_loss,head_position,necessity_loss,0,5,0.03947281837463379,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin5_sufficiency,head_position,sufficiency,1,5,-0.0009064674377441406,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head1_bin5_necessity_loss,head_position,necessity_loss,1,5,0.002289891242980957,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin5_sufficiency,head_position,sufficiency,2,5,-0.0032204389572143555,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head2_bin5_necessity_loss,head_position,necessity_loss,2,5,-0.0016939640045166016,0.040817975997924805
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin5_sufficiency,head_position,sufficiency,3,5,-0.0010863542556762695,0.04228842258453369
8,task_008,canonical_impl,canonical,1,canonical_test,0,opposite_same_wording,head3_bin5_necessity_loss,head_position,necessity_loss,3,5,-0.0010235309600830078,0.040817975997924805
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,H20_residual_reference,reference,residual_reference,all,-1,0.0707625150680542,
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,full_V_sufficiency,reference,sufficiency,all,-1,0.058273911476135254,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,full_V_necessity_loss,reference,necessity_loss,all,-1,0.051381468772888184,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_sufficiency,head,sufficiency,0,-1,0.06486642360687256,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_necessity_loss,head,necessity_loss,0,-1,0.060198307037353516,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head0_sufficiency,head,sufficiency,"1,2,3",-1,-0.004719376564025879,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head0_necessity_loss,head,necessity_loss,"1,2,3",-1,-0.007723093032836914,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_sufficiency,head,sufficiency,1,-1,-0.0017726421356201172,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_necessity_loss,head,necessity_loss,1,-1,-0.008907318115234375,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head1_sufficiency,head,sufficiency,"0,2,3",-1,0.059032320976257324,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head1_necessity_loss,head,necessity_loss,"0,2,3",-1,0.052542686462402344,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_sufficiency,head,sufficiency,2,-1,-0.0025469064712524414,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_necessity_loss,head,necessity_loss,2,-1,-0.007468700408935547,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head2_sufficiency,head,sufficiency,"0,1,3",-1,0.06545436382293701,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head2_necessity_loss,head,necessity_loss,"0,1,3",-1,0.061921119689941406,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_sufficiency,head,sufficiency,3,-1,-0.010020136833190918,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_necessity_loss,head,necessity_loss,3,-1,-0.005528807640075684,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head3_sufficiency,head,sufficiency,"0,1,2",-1,0.06861400604248047,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,all_except_head3_necessity_loss,head,necessity_loss,"0,1,2",-1,0.060509443283081055,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin0_allheads_sufficiency,position,sufficiency,all,0,-0.00035440921783447266,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin0_allheads_necessity_loss,position,necessity_loss,all,0,-0.00848698616027832,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin0_sufficiency,head_position,sufficiency,0,0,-0.0016932487487792969,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin0_necessity_loss,head_position,necessity_loss,0,0,-0.008826017379760742,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin0_sufficiency,head_position,sufficiency,1,0,-0.0018260478973388672,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin0_necessity_loss,head_position,necessity_loss,1,0,-0.005554318428039551,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin0_sufficiency,head_position,sufficiency,2,0,0.000603795051574707,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin0_necessity_loss,head_position,necessity_loss,2,0,-0.007713675498962402,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin0_sufficiency,head_position,sufficiency,3,0,-0.007194995880126953,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin0_necessity_loss,head_position,necessity_loss,3,0,-0.013495445251464844,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin1_allheads_sufficiency,position,sufficiency,all,1,0.0005456209182739258,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin1_allheads_necessity_loss,position,necessity_loss,all,1,-0.006486296653747559,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin1_sufficiency,head_position,sufficiency,0,1,-0.00459599494934082,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin1_necessity_loss,head_position,necessity_loss,0,1,-0.010822057723999023,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin1_sufficiency,head_position,sufficiency,1,1,-0.00272524356842041,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin1_necessity_loss,head_position,necessity_loss,1,1,-0.007799863815307617,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin1_sufficiency,head_position,sufficiency,2,1,-0.0008635520935058594,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin1_necessity_loss,head_position,necessity_loss,2,1,-0.006769895553588867,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin1_sufficiency,head_position,sufficiency,3,1,-0.0017800331115722656,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin1_necessity_loss,head_position,necessity_loss,3,1,-0.005867958068847656,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin2_allheads_sufficiency,position,sufficiency,all,2,-0.00031769275665283203,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin2_allheads_necessity_loss,position,necessity_loss,all,2,-0.0070754289627075195,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin2_sufficiency,head_position,sufficiency,0,2,-0.0016047954559326172,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin2_necessity_loss,head_position,necessity_loss,0,2,-0.00816500186920166,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin2_sufficiency,head_position,sufficiency,1,2,0.0005325078964233398,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin2_necessity_loss,head_position,necessity_loss,1,2,-0.00854349136352539,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin2_sufficiency,head_position,sufficiency,2,2,-0.002316713333129883,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin2_necessity_loss,head_position,necessity_loss,2,2,-0.00900876522064209,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin2_sufficiency,head_position,sufficiency,3,2,0.005803585052490234,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin2_necessity_loss,head_position,necessity_loss,3,2,-0.009759902954101562,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin3_allheads_sufficiency,position,sufficiency,all,3,0.006657958030700684,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin3_allheads_necessity_loss,position,necessity_loss,all,3,-0.005653262138366699,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin3_sufficiency,head_position,sufficiency,0,3,-0.0025058984756469727,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin3_necessity_loss,head_position,necessity_loss,0,3,0.00014448165893554688,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin3_sufficiency,head_position,sufficiency,1,3,-0.008362889289855957,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin3_necessity_loss,head_position,necessity_loss,1,3,-0.005862593650817871,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin3_sufficiency,head_position,sufficiency,2,3,-0.00018107891082763672,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin3_necessity_loss,head_position,necessity_loss,2,3,-0.006378531455993652,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin3_sufficiency,head_position,sufficiency,3,3,-0.0008859634399414062,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin3_necessity_loss,head_position,necessity_loss,3,3,-0.007006645202636719,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin4_allheads_sufficiency,position,sufficiency,all,4,-0.0005817413330078125,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin4_allheads_necessity_loss,position,necessity_loss,all,4,-0.0038781166076660156,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin4_sufficiency,head_position,sufficiency,0,4,0.004899859428405762,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin4_necessity_loss,head_position,necessity_loss,0,4,-0.006846785545349121,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin4_sufficiency,head_position,sufficiency,1,4,-0.002790212631225586,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin4_necessity_loss,head_position,necessity_loss,1,4,-0.006322026252746582,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin4_sufficiency,head_position,sufficiency,2,4,-0.00038802623748779297,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin4_necessity_loss,head_position,necessity_loss,2,4,-0.006197214126586914,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin4_sufficiency,head_position,sufficiency,3,4,-0.0018585920333862305,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin4_necessity_loss,head_position,necessity_loss,3,4,-0.007663607597351074,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin5_allheads_sufficiency,position,sufficiency,all,5,0.06067025661468506,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,bin5_allheads_necessity_loss,position,necessity_loss,all,5,0.053020477294921875,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin5_sufficiency,head_position,sufficiency,0,5,0.06809461116790771,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head0_bin5_necessity_loss,head_position,necessity_loss,0,5,0.051714181900024414,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin5_sufficiency,head_position,sufficiency,1,5,-0.0010095834732055664,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head1_bin5_necessity_loss,head_position,necessity_loss,1,5,-0.009765386581420898,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin5_sufficiency,head_position,sufficiency,2,5,-0.0009151697158813477,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head2_bin5_necessity_loss,head_position,necessity_loss,2,5,-0.007538199424743652,0.051381468772888184
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin5_sufficiency,head_position,sufficiency,3,5,-0.0017578601837158203,0.058273911476135254
8,task_008,paraphrase_test,paraphrase,0,paraphrase_impl,1,opposite_same_wording,head3_bin5_necessity_loss,head_position,necessity_loss,3,5,-0.007594466209411621,0.051381468772888184
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,H20_residual_reference,reference,residual_reference,all,-1,0.07998210191726685,
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,full_V_sufficiency,reference,sufficiency,all,-1,0.07188016176223755,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,full_V_necessity_loss,reference,necessity_loss,all,-1,0.05606567859649658,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_sufficiency,head,sufficiency,0,-1,0.07363718748092651,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_necessity_loss,head,necessity_loss,0,-1,0.05913400650024414,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head0_sufficiency,head,sufficiency,"1,2,3",-1,0.005840659141540527,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head0_necessity_loss,head,necessity_loss,"1,2,3",-1,-0.007359027862548828,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_sufficiency,head,sufficiency,1,-1,0.01164400577545166,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_necessity_loss,head,necessity_loss,1,-1,0.002177000045776367,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head1_sufficiency,head,sufficiency,"0,2,3",-1,0.068675696849823,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head1_necessity_loss,head,necessity_loss,"0,2,3",-1,0.06349533796310425,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_sufficiency,head,sufficiency,2,-1,-0.001424252986907959,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_necessity_loss,head,necessity_loss,2,-1,-0.00022232532501220703,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head2_sufficiency,head,sufficiency,"0,1,3",-1,0.07044059038162231,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head2_necessity_loss,head,necessity_loss,"0,1,3",-1,0.05593156814575195,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_sufficiency,head,sufficiency,3,-1,-0.002068638801574707,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_necessity_loss,head,necessity_loss,3,-1,-0.009497880935668945,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head3_sufficiency,head,sufficiency,"0,1,2",-1,0.06966716051101685,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,all_except_head3_necessity_loss,head,necessity_loss,"0,1,2",-1,0.05907750129699707,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin0_allheads_sufficiency,position,sufficiency,all,0,-0.0019698739051818848,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin0_allheads_necessity_loss,position,necessity_loss,all,0,-0.0019975900650024414,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin0_sufficiency,head_position,sufficiency,0,0,0.012210369110107422,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin0_necessity_loss,head_position,necessity_loss,0,0,0.001103043556213379,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin0_sufficiency,head_position,sufficiency,1,0,0.007784843444824219,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin0_necessity_loss,head_position,necessity_loss,1,0,9.393692016601562e-05,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin0_sufficiency,head_position,sufficiency,2,0,0.00762939453125,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin0_necessity_loss,head_position,necessity_loss,2,0,-0.00024890899658203125,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin0_sufficiency,head_position,sufficiency,3,0,0.007334470748901367,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin0_necessity_loss,head_position,necessity_loss,3,0,-0.0025718212127685547,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin1_allheads_sufficiency,position,sufficiency,all,1,0.007760286331176758,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,bin1_allheads_necessity_loss,position,necessity_loss,all,1,0.008861303329467773,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin1_sufficiency,head_position,sufficiency,0,1,0.007962167263031006,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head0_bin1_necessity_loss,head_position,necessity_loss,0,1,3.6954879760742188e-06,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin1_sufficiency,head_position,sufficiency,1,1,0.0009760260581970215,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head1_bin1_necessity_loss,head_position,necessity_loss,1,1,-0.00010836124420166016,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin1_sufficiency,head_position,sufficiency,2,1,0.008481204509735107,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head2_bin1_necessity_loss,head_position,necessity_loss,2,1,0.006994843482971191,0.05606567859649658
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin1_sufficiency,head_position,sufficiency,3,1,0.0001150965690612793,0.07188016176223755
8,task_008,paraphrase_impl,paraphrase,1,paraphrase_test,0,opposite_same_wording,head3_bin1_necessity_loss,head_position,necessity_loss,3,1,-0.00042188167572021484,0.05606567859649658
