phase,task_id,family,recipient_wording,recipient_label,donor_wording,donor_label,relation,anchor,metric,value,source_L,kv_head,readers
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00016813946422189474,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.01546067325398326,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.005292000249028206,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.009388254955410957,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.015479180379770696,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.00392159866169095,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.004132252186536789,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.004934903234243393,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.003910685831215233,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.003937584231607616,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00920085795223713,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.00911981612443924,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.008732672547921538,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.008855152875185013,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.0006805583834648132,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.000955577939748764,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,0.0038802926428616047,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,3.1507923267781734e-05,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,0.00010126270353794098,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.00898275151848793,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_sufficiency,9.804032742977142e-06,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,SYSTEM_END,V_necessity_loss,-0.011702513496857136,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_sufficiency,-0.00016995519399642944,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,SYSTEM_END,V_necessity_loss,0.005132840946316719,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.004550339886918664,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.01766900665825233,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.005714336410164833,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.009901177138090134,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.00018400611588731408,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.02211964369053021,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.001836804673075676,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.004191439598798752,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.015684820944443345,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.015601905703078955,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.005511829629540443,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0034991130232810974,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.0034001129679381847,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.004308427800424397,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.013154037296772003,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.010559236630797386,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.003934740554541349,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.019547575910110027,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.013324325904250145,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.0003807004541158676,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,-0.004302276647649705,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.00440664344932884,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-0.0041954778134822845,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.0007638335227966309,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,0.01935692480765283,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.023347089998424053,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,-8.301064372062683e-05,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,0.00561332143843174,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_sufficiency,1.5659257769584656e-05,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ISSUE_END,V_necessity_loss,0.007813292555510998,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_sufficiency,0.004700273275375366,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ISSUE_END,V_necessity_loss,-0.004179829731583595,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,8.440855890512466e-05,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.017778988752979785,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.013435769826173782,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.004447214305400848,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.00014888012083247304,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.013197698455769569,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.004957590252161026,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.00033451616764068604,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.007834069547243416,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.007802062900736928,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.005245579406619072,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.004509385675191879,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.0077874899143353105,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.0041854873998090625,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.0002445690333843231,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.003907497972249985,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.0038963163970038295,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.011610646033659577,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.004919901490211487,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.008462962694466114,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,8.42375447973609e-05,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.004318540450185537,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.003902759402990341,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.00012549012899398804,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,-0.003922156756743789,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,0.011691854218952358,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,-0.013424567878246307,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.008355095982551575,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_sufficiency,0.007868369983043522,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,DETAIL_END,V_necessity_loss,-2.9433751478791237e-05,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_sufficiency,0.0008224118500947952,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,DETAIL_END,V_necessity_loss,-0.009154081344604492,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.004552495549432933,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.02224722085520625,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.009531974792480469,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.0013034362345933914,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.013468704943079501,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,8.725735824555159e-06,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.009578539058566093,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.008919298648834229,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.004016524646431208,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.0038554443744942546,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.004554085433483124,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.009597256779670715,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.014879098045639694,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.014856894500553608,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.007867241278290749,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.00424434058368206,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.003936876950319856,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.0038893374148756266,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.008459043689072132,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.00013474375009536743,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.0044785019708797336,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,-4.675751551985741e-05,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,-0.004559975117444992,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,5.833804607391357e-06,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,-0.003965317737311125,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,0.00404201855417341,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,0.004121387377381325,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,-0.0038959067314863205,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_sufficiency,0.003920175018720329,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION0_END,V_necessity_loss,1.2060743756592274e-05,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_sufficiency,7.418915629386902e-05,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION0_END,V_necessity_loss,0.004163734614849091,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,9.257125202566385e-05,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.017672466696240008,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.009531578049063683,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.005785703659057617,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.013452481827698648,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.00013116991613060236,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00015283562242984772,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,9.779632091522217e-05,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.0002461863332428038,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.015580755192786455,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.008664732798933983,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.008932575583457947,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.0032959444215521216,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.001515647629275918,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.008577272295951843,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.0022982098162174225,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,5.3938827477395535e-05,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.00783726351801306,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.0036395378410816193,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.0036543384194374084,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,-0.013167531695216894,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,2.269784454256296e-05,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.0010401234030723572,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.013180062174797058,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.011539816623553634,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.015448440099135041,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,0.0037029702216386795,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,0.00967329740524292,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_sufficiency,0.019479481561575085,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,ACTION1_END,V_necessity_loss,0.031057356973178685,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_sufficiency,-0.00529874674975872,20,0,
discovery,exp12_test_edit_15,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,ACTION1_END,V_necessity_loss,-0.006158173084259033,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,2.0260573364794254e-05,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.026639653835445642,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.004858048632740974,20,0,
discovery,exp12_test_edit_00,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.004753950983285904,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.008946114568971097,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.017701591597869992,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.004805333912372589,20,0,
discovery,exp12_test_edit_01,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.009594077244400978,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.00403488747542724,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.0040725263534113765,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.008475294336676598,20,0,
discovery,exp12_test_edit_03,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.004831196740269661,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.003802155377343297,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.004092988790944219,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.008239597082138062,20,0,
discovery,exp12_test_edit_05,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-0.000583188608288765,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.011681451578624547,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.0038785858778283,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.004254232160747051,20,0,
discovery,exp12_test_edit_07,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,-9.651202708482742e-05,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.008914896287024021,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.031067548668943346,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,-0.0009002014994621277,20,0,
discovery,exp12_test_edit_08,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.009449843317270279,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.007756603532470763,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,0,paraphrase,1,opposite_same_wording,FINAL_INSTRUCTION_END,V_necessity_loss,0.0037742583081126213,20,0,
discovery,exp12_test_edit_09,test_edit,paraphrase,1,paraphrase,0,opposite_same_wording,FINAL_INSTRUCTION_END,V_sufficiency,0.00353940948843956,20,0,
